Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
q2 dimensiones,44,44,40,15,0.00,https://llantasneumaticos.com/size/audi/q2/,0,0,0.00,0.04,1290000,"[12,12,12,12,7,10,7,7,7,10,5,12]",2026-02-06,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
prius 2009 hybrid,62,62,90,16,0.27,https://llantasneumaticos.com/size/toyota/prius/2009/,0,0,0.00,0.3,0,"[63,63,81,81,81,45,100,81,81,100,100,63]",2026-03-12,"Image pack, Video, Image, Related searches","informational, transactional",Organic
2008 subaru outback,21,21,50,18,0.00,https://llantasneumaticos.com/size/subaru/outback/2008/?ysclid=mlauhdsl7e149256146,0,0,0.00,0.03,36800000,"[41,41,41,29,41,41,23,29,29,29,23,29]",2026-02-09,"Image pack, Video, Image, Video Carousel, People also ask, AI overview",informational,Organic
2004 subaru impreza wrx sti sedan,88,88,210,20,0.00,https://llantasneumaticos.com/size/subaru/impreza-wrx-sti/2004/,0,0,0.00,0.03,4670000,"[81,81,54,66,54,54,54,0,81,0,0,66]",2026-02-13,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
fiat uno con llantas,13,13,40,26,0.00,https://llantasneumaticos.com/size/fiat/uno/,0,0,0.00,0.09,0,"[100,41,11,41,11,11,11,11,11,11,11,11]",2026-03-18,"Image pack, Video, Image",informational,Organic
fiat uno con llantas,39,39,40,26,0.00,https://llantasneumaticos.com/size/fiat/uno/2016/,0,0,0.00,0.09,0,"[100,41,11,41,11,11,11,11,11,11,11,11]",2026-03-18,"Image pack, Video, Image",informational,Organic
medidas serie 1,35,35,90,14,0.00,https://llantasneumaticos.com/size/bmw/1-series/,0,0,0.00,0.03,211000000,"[50,78,78,78,64,64,64,78,64,78,64,78]",2026-02-28,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
medidas serie 1,40,40,90,14,0.00,https://llantasneumaticos.com/size/bmw/1-series/,0,0,0.00,0.03,211000000,"[50,78,78,78,64,64,64,78,64,78,64,78]",2026-02-28,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
i10 ac3,21,21,40,11,0.00,https://llantasneumaticos.com/size/hyundai/i10/ac3-2019-2023/,0,0,0.00,0,328000,"[14,0,28,14,0,14,100,0,14,100,14,0]",2026-02-15,"Image pack, Video, Image, People also ask, Popular products, Related searches","informational, transactional",Organic
mitsubishi es coreano o japones,63,63,40,,0.00,https://llantasneumaticos.com/size/mitsubishi/mirage/ca-cb-cd-cc-1991-1995/jdm/,0,0,0.00,0.33,281000,"[0,0,0,0,11,100,23,64,11,11,11,11]",2026-02-23,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
ruedas seat arona,15,15,70,8,0.26,https://llantasneumaticos.com/size/seat/arona/2021/,0,0,0.00,0.99,0,"[100,50,78,35,50,35,50,14,28,14,28,100]",2026-03-15,"Image pack, Video, Image, Popular products, Related searches","informational, transactional",Organic
ruedas seat arona,30,30,70,8,0.26,https://llantasneumaticos.com/size/seat/arona/,0,0,0.00,0.99,0,"[100,50,78,35,50,35,50,14,28,14,28,100]",2026-03-15,"Image pack, Video, Image, Popular products, Related searches","informational, transactional",Organic
ruedas seat arona,46,46,70,8,0.26,https://llantasneumaticos.com/size/seat/arona/2022/,0,0,0.00,0.99,0,"[100,50,78,35,50,35,50,14,28,14,28,100]",2026-03-15,"Image pack, Video, Image, Popular products, Related searches","informational, transactional",Organic
ruedas seat arona,54,54,70,8,0.26,https://llantasneumaticos.com/size/seat/arona/2024/,0,0,0.00,0.99,0,"[100,50,78,35,50,35,50,14,28,14,28,100]",2026-03-15,"Image pack, Video, Image, Popular products, Related searches","informational, transactional",Organic
civic 06,27,27,1000,24,0.17,https://llantasneumaticos.com/size/honda/civic/2006/,0,0,0.00,0.19,233000000,"[67,76,76,100,67,76,76,76,76,55,76,55]",2026-02-09,"Image pack, Video, Image, Video Carousel, People also ask, Related searches","informational, transactional",Organic
2016 gle class,53,53,170,21,0.07,https://llantasneumaticos.com/size/mercedes/gle-class-coupe/2016/,0,0,0.00,0.86,98700000,"[80,100,100,80,80,80,100,80,100,100,80,0]",2026-03-23,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
2016 gle class,95,95,170,21,0.07,https://llantasneumaticos.com/size/mercedes/gle-class-amg/2016/,0,0,0.00,0.86,98700000,"[80,100,100,80,80,80,100,80,100,100,80,0]",2026-03-23,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
mazda m6 2017,77,77,90,17,0.12,https://llantasneumaticos.com/size/mazda/mazda6/2017/,0,0,0.00,0.92,120,"[78,78,64,64,64,64,64,78,64,100,78,64]",2026-03-12,"Video, Image, Related searches, AI overview",informational,Organic
ford taurus 99,42,42,90,16,0.00,https://llantasneumaticos.com/size/ford/taurus/1996-1999/,0,0,0.00,0.33,10700000,"[53,26,7,65,7,34,7,53,100,7,7,7]",2026-02-15,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
ford taurus 99,78,78,90,16,0.00,https://llantasneumaticos.com/size/ford/taurus-sho/1996-1999/,0,0,0.00,0.33,10700000,"[53,26,7,65,7,34,7,53,100,7,7,7]",2026-02-15,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
medidas polestar 2,53,53,140,17,3.72,https://llantasneumaticos.com/,0,0,0.00,0.18,3110000,"[80,100,66,80,66,66,66,52,33,52,80,66]",2026-02-01,"Image pack, Video, Image, Ads bottom, People also ask, Related searches, Ads middle, AI overview","commercial, informational",Organic
97 montero,57,57,40,15,0.00,https://llantasneumaticos.com/size/mitsubishi/montero-sport/1997/,0,0,0.00,0.05,0,"[14,14,78,14,14,14,14,14,14,100,14,14]",2026-03-10,"Image pack, Video, Image, Related searches",informational,Organic
presión neumáticos seat leon,12,12,40,12,0.00,https://llantasneumaticos.com/size/seat/leon/2022/,0,0,0.00,0,330000,"[64,64,5,0,0,0,0,11,41,23,41,23]",2026-02-22,"Image pack, Video, People also ask, Related searches, AI overview",informational,Organic
presión neumáticos seat leon,44,44,40,12,0.00,https://llantasneumaticos.com/size/seat/leon/mk3-5f-2012-2020/eudm/,0,0,0.00,0,330000,"[64,64,5,0,0,0,0,11,41,23,41,23]",2026-02-22,"Image pack, Video, People also ask, Related searches, AI overview",informational,Organic
toyota sient,1,1,40,17,0.00,https://llantasneumaticos.com/size/toyota/sienta/2010/,0,0,0.00,0.24,22400000,"[0,0,0,0,100,7,2,0,0,0,0,0]",2026-02-04,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Image pack
fiat bravo 07,80,80,260,18,0.23,https://llantasneumaticos.com/size/fiat/bravo/2007/,0,0,0.00,0.12,6530000,"[81,100,81,100,81,81,81,81,81,100,100,81]",2026-02-21,"Image pack, Video, Image, Video Carousel, Related searches",informational,Organic
2003 tacoma,13,13,40,26,0.00,https://llantasneumaticos.com/size/toyota/tacoma/2003/,0,0,0.00,0.33,69400000,"[28,23,3,3,3,3,3,3,3,3,3,3]",2026-02-14,"Image pack, Video, Image, Video Carousel, People also ask, AI overview",informational,Organic
2013 gt r,91,91,50,17,0.00,https://llantasneumaticos.com/size/nissan/gt-r/2013/,0,0,0.00,0.01,200000000,"[11,23,23,11,100,11,11,11,41,11,52,11]",2026-02-20,"Image pack, Video, Image, People also ask",informational,Organic
audi a6 allroad 2025,14,14,90,24,0.18,https://llantasneumaticos.com/size/audi/a6-allroad/2025/,0,0,0.00,0.25,5800000,"[14,14,28,78,100,78,100,100,100,100,78,64]",2026-02-28,"Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
impala 2010,12,12,40,26,0.00,https://llantasneumaticos.com/size/chevrolet/impala/2010/,0,0,0.00,0.01,38200000,"[18,18,18,18,18,18,45,63,63,63,36,45]",2026-02-18,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
a6 c4 audi,22,22,170,14,0.00,https://llantasneumaticos.com/size/audi/a6/c4-1994-1997/,0,0,0.00,0.18,19700000,"[100,80,80,80,80,66,100,80,80,80,80,66]",2026-02-05,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
ford ranger 2010,28,28,90,21,0.00,https://llantasneumaticos.com/size/ford/ranger/2010/,0,0,0.00,0.07,79600000,"[100,81,81,81,63,100,100,100,100,81,81,81]",2026-02-14,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
bmw x3 2025 medidas,45,45,70,12,0.00,https://llantasneumaticos.com/size/bmw/x3/2025/,0,0,0.00,0.18,0,"[100,33,23,66,52,9,23,23,23,23,23,14]",2026-03-10,"Image pack, Video, Image, Related searches, AI overview",informational,Organic
peugeot 206 1999,21,21,90,21,0.00,https://llantasneumaticos.com/size/peugeot/206/1999/,0,0,0.00,0,14300000,"[18,15,15,11,15,15,18,15,15,15,15,11]",2026-02-15,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
ruedas deutsch,55,55,40,,0.00,https://llantasneumaticos.com/?afdtoken=chmiskst88xn_givimxech3v3aa0emybj3tyyeevcwo7hxum8fo42tqttc7p2jqwxca4qwy8fjipaes07hvxeimam56opjh19bm0mpossgt6jicugjqb_yg2ho5x9louht7qyl7k0ofqnhm3oc6nu3qyta6jtdrxywbuq-g&clkt=91&is=530x500%29+and+and%2F%2A%2A%2F3217%3Dcast%28%2527~%2527%7C%7C%28select%2F%2A%2A%2F%28case%2F%2A%2A%2Fwhen%2F%2A%2A%2F%283217%3D3217%29%2F%2A%2A%2Fthen%2F%2A%2A%2F1%2F%2A%2A%2Felse%2F%2A%2A%2F0%2F%2A%2A%2Fend%29%29%3A%3Atext%7C%7C%2527~%2527%2F%2A%2A%2Fas%2F%2A%2A%2Fnumeric%29--+-&nb=%2A&nm=6&nx=325&ny=88&pcsa=false,0,0,0.00,0.33,55600000,"[64,100,11,11,11,11,11,11,11,11,11,11]",2026-02-06,"Instant answer, Video, People also ask",informational,Organic
mercedes glk 2010,15,15,90,25,0.02,https://llantasneumaticos.com/size/mercedes/glk-class/2010/,0,0,0.00,0.45,8550000,"[52,42,52,52,4,42,33,52,52,52,52,52]",2026-03-04,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
ford escort 1996,16,16,90,52,0.00,https://llantasneumaticos.com/size/ford/escort/1996/,0,0,0.00,0.01,0,"[78,50,64,64,64,64,50,78,100,64,78,50]",2026-03-06,"Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
opel movano medidas,28,28,170,10,1.49,https://llantasneumaticos.com/size/opel/movano/,0,0,0.00,0.13,381000,"[52,80,66,66,80,80,66,100,80,100,100,100]",2026-02-26,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
santana vw,39,39,880,22,0.00,https://llantasneumaticos.com/size/volkswagen/santana/,0,0,0.00,0.11,20400000,"[76,67,67,13,67,76,67,76,76,76,16,67]",2026-02-05,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
05 suzuki grand vitara,28,0,480,18,0.02,https://llantasneumaticos.com/size/suzuki/grand-vitara/2005/?ysclid=mj3crbgmj1236252680,0,0,0.00,0.08,26800000,"[81,81,100,81,81,66,66,66,81,100,66,44]",2026-03-31,"Image pack, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
medidas a4 audi,35,35,40,11,0.00,https://llantasneumaticos.com/size/audi/a4/,0,0,0.00,0,12800000,"[4,5,3,2,4,2,17,2,1,3,1,2]",2026-03-20,"Image pack, Video, Image, Related searches, AI overview",informational,Organic
265 70 r16,25,25,260,9,0.16,https://llantasneumaticos.com/tire/iso-metric-265-70-R-16/,0,0,0.00,0.99,8290000,"[81,100,100,81,65,65,81,65,81,100,81,81]",2026-03-26,"Video, Popular products, Related searches",commercial,Organic
95 pontiac firebird,11,11,40,15,0.00,https://llantasneumaticos.com/size/pontiac/firebird/1995/,0,0,0.00,0.33,49,"[100,100,81,18,18,18,18,18,18,18,18,18]",2026-03-30,"Video, Image, Video Carousel, AI overview",informational,Organic
benz vito 2008,16,16,50,20,0.09,https://llantasneumaticos.com/size/mercedes/vito/2008/,0,0,0.00,0.06,11900000,"[0,0,0,0,0,0,0,100,82,64,64,64]",2026-02-17,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
2008 kia carnival,18,18,50,18,0.08,https://llantasneumaticos.com/size/kia/carnival/2008/,0,0,0.00,0.17,15200000,"[35,21,14,14,7,14,78,100,100,35,50,35]",2026-02-25,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
195 80 15,36,36,70,8,0.14,https://llantasneumaticos.com/tire/iso-metric-195-80-R-15/,0,0,0.00,1,985000000,"[6,22,22,6,8,22,4,6,8,22,8,29]",2026-01-31,"Video, Popular products","informational, transactional",Organic
llantas y neumaticos,35,35,480,18,0.16,https://llantasneumaticos.com/calc/,0,0,0.00,0.92,0,"[24,24,36,30,45,55,36,30,30,55,30,30]",2026-03-19,"Local pack, Video, Related searches",commercial,Organic
llantas y neumaticos,48,48,480,18,0.16,https://llantasneumaticos.com/size/peugeot/205/,0,0,0.00,0.92,0,"[24,24,36,30,45,55,36,30,30,55,30,30]",2026-03-19,"Local pack, Video, Related searches",commercial,Organic
llantas y neumaticos,59,59,480,18,0.16,https://llantasneumaticos.com/size/peugeot/205/,0,0,0.00,0.92,0,"[24,24,36,30,45,55,36,30,30,55,30,30]",2026-03-19,"Local pack, Video, Related searches",commercial,Organic
llantas y neumaticos,77,77,480,18,0.16,https://llantasneumaticos.com/size/peugeot/205/,0,0,0.00,0.92,0,"[24,24,36,30,45,55,36,30,30,55,30,30]",2026-03-19,"Local pack, Video, Related searches",commercial,Organic
llantas y neumaticos,89,89,480,18,0.16,https://llantasneumaticos.com/size/peugeot/205/,0,0,0.00,0.92,0,"[24,24,36,30,45,55,36,30,30,55,30,30]",2026-03-19,"Local pack, Video, Related searches",commercial,Organic
model y dimensiones,71,71,50,15,0.00,https://llantasneumaticos.com/,0,0,0.00,0.33,28700000,"[63,100,100,27,18,100,18,36,27,18,27,18]",2026-03-02,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
fx hyundai coupe,34,34,260,,0.01,https://llantasneumaticos.com/size/hyundai/coupe/,0,0,0.00,0.06,4590000,"[44,44,15,7,12,44,5,44,44,44,54,36]",2026-01-31,"Image pack, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
ford f4 50,75,75,480,15,0.65,https://llantasneumaticos.com/size/ford/f-450-super-duty/,0,0,0.00,0.05,33300000,"[81,100,81,81,66,100,66,66,100,100,81,0]",2026-03-03,"Image pack, Video, Image, Video Carousel, People also ask, Related searches","informational, transactional",Organic
skystar,54,54,110,15,0.00,https://llantasneumaticos.com/size/nissan/skystar/,0,0,0.00,0.15,6290000,"[26,53,42,34,42,34,34,42,42,80,53,42]",2026-02-23,"Image pack, Video, People also ask, Related searches, See results about, AI overview",informational,Organic
audi q5 2013,4,4,110,17,0.03,https://llantasneumaticos.com/size/audi/q5/2013/,0,0,0.00,0.92,0,"[64,64,64,52,64,52,82,82,52,82,64,41]",2026-03-19,"Image pack, Video, Image, Related searches","informational, transactional",Image pack
audi q5 2013,21,21,110,17,0.03,https://llantasneumaticos.com/size/audi/q5/2013/,0,0,0.00,0.92,0,"[64,64,64,52,64,52,82,82,52,82,64,41]",2026-03-19,"Image pack, Video, Image, Related searches","informational, transactional",Organic
octavia skoda 2005,37,37,40,18,0.08,https://llantasneumaticos.com/size/skoda/octavia/2005/,0,0,0.00,0.05,18200000,"[0,0,0,0,0,0,0,0,0,81,81,0]",2026-02-16,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
hyundai h 100,26,26,260,27,0.00,https://llantasneumaticos.com/size/hyundai/h-100/,0,0,0.00,0.11,0,"[65,65,81,81,81,65,100,100,100,100,81,65]",2026-03-11,"Image pack, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
225 45 r19,39,39,210,10,0.18,https://llantasneumaticos.com/tire/iso-metric-225-45-R-19/,0,0,0.00,1,0,"[65,65,80,80,65,53,100,80,65,65,80,80]",2026-03-09,"Popular products, Related searches",commercial,Organic
205/65 r15,8,8,90,13,0.19,https://llantasneumaticos.com/tire/iso-metric-205-65-R-15/,0,0,0.00,1,4880000,"[65,65,12,15,65,43,12,6,6,15,6,6]",2026-03-03,"People also ask, Popular products, Related searches",informational,People also ask
grande punto fiat 2007,1,1,50,,0.00,https://llantasneumaticos.com/size/fiat/grande-punto/2007/,0,0,0.00,0.23,9560000,"[45,27,9,0,0,0,0,81,63,100,100,63]",2026-02-18,"Image pack, Video, Image, People also ask, Related searches",informational,Image pack
grande punto fiat 2007,25,25,50,,0.00,https://llantasneumaticos.com/size/fiat/grande-punto/2007/,0,0,0.00,0.23,9560000,"[45,27,9,0,0,0,0,81,63,100,100,63]",2026-02-18,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
llantas ibiza cupra 6l,8,8,90,8,0.00,https://llantasneumaticos.com/size/seat/ibiza/mk3-6l-2002-2008/eudm/,0,0,0.00,0.24,305000,"[41,64,41,64,64,64,52,41,52,41,52,41]",2026-02-07,"Image pack, Video, Image, People also ask, Popular products, Related searches","informational, transactional",Organic
llantas ibiza cupra 6l,15,15,90,8,0.00,https://llantasneumaticos.com/size/seat/ibiza/mk3-6l-2002-2008/eudm/,0,0,0.00,0.24,305000,"[41,64,41,64,64,64,52,41,52,41,52,41]",2026-02-07,"Image pack, Video, Image, People also ask, Popular products, Related searches","informational, transactional",Organic
peso mobilize duo,50,50,110,,0.00,https://llantasneumaticos.com/,0,0,0.00,0,10500,"[29,100]",2026-02-06,"Video, People also ask, Related searches, AI overview","informational, transactional",Organic
audi a62001,20,20,140,19,0.00,https://llantasneumaticos.com/size/audi/a6/2001/,0,0,0.00,0.03,422000,"[52,80,80,80,66,66,66,66,66,52,66,66]",2026-03-04,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
tabla presion neumaticos renault,18,18,50,9,0.00,https://llantasneumaticos.com/,0,0,0.00,0.33,0,"[81,63,45,63,45,45,63,81,18,18,18,18]",2026-03-07,"Image pack, Video, Related searches, AI overview",informational,Organic
llantas i30n,11,11,70,5,0.00,https://llantasneumaticos.com/size/hyundai/i30-n/,0,0,0.00,0.88,211000,"[63,81,100,63,45,100,36,63,45,45,36,36]",2026-02-25,"Image pack, Video, Image, Popular products, Related searches","informational, transactional",Organic
llantas i30n,30,30,70,5,0.00,https://llantasneumaticos.com/size/hyundai/i30-n/2024/,0,0,0.00,0.88,211000,"[63,81,100,63,45,100,36,63,45,45,36,36]",2026-02-25,"Image pack, Video, Image, Popular products, Related searches","informational, transactional",Organic
llantas i30n,45,45,70,5,0.00,https://llantasneumaticos.com/size/hyundai/i30-n/2019/,0,0,0.00,0.88,211000,"[63,81,100,63,45,100,36,63,45,45,36,36]",2026-02-25,"Image pack, Video, Image, Popular products, Related searches","informational, transactional",Organic
llantas i30n,60,60,70,5,0.00,https://llantasneumaticos.com/size/hyundai/i30-n/2018/,0,0,0.00,0.88,211000,"[63,81,100,63,45,100,36,63,45,45,36,36]",2026-02-25,"Image pack, Video, Image, Popular products, Related searches","informational, transactional",Organic
llantas i30n,70,70,70,5,0.00,https://llantasneumaticos.com/size/hyundai/i30-n/2017/,0,0,0.00,0.88,211000,"[63,81,100,63,45,100,36,63,45,45,36,36]",2026-02-25,"Image pack, Video, Image, Popular products, Related searches","informational, transactional",Organic
llantas i30n,83,83,70,5,0.00,https://llantasneumaticos.com/size/hyundai/i30-n/2023/,0,0,0.00,0.88,211000,"[63,81,100,63,45,100,36,63,45,45,36,36]",2026-02-25,"Image pack, Video, Image, Popular products, Related searches","informational, transactional",Organic
llantas i30n,86,86,70,5,0.00,https://llantasneumaticos.com/size/hyundai/i30-n/2021/,0,0,0.00,0.88,211000,"[63,81,100,63,45,100,36,63,45,45,36,36]",2026-02-25,"Image pack, Video, Image, Popular products, Related searches","informational, transactional",Organic
